t,relPosX,relPosY,relPosZ,lat,lon,worldVelX,worldVelY,worldVelZ,worldAccX,worldAccY,worldAccZ,qW,qX,qY,qZ,bodyAccX,bodyAccY,bodyAccZ,bodyGyrX,bodyGyrY,bodyGyrZ
0.002,4.19E-06,4.21E-06,5.50E-05,28.61,-80.6,0.006295548,0.006313576,0.085735792,0,0,0,0.999048222,-0.030843565,0.030843565,0,0,0,0,0,0,0
0.004,3.36E-05,3.37E-05,4.79E-04,28.61,-80.6,0.025220553,0.02526073,0.372423639,6.303493877,6.314366715,92.27670752,0.999048222,-0.030843565,0.030843565,0,0.592619108,0.603491946,92.70318556,0,0,0
0.006,1.14E-04,1.14E-04,0.001680921,28.61,-80.6,0.056786843,0.056851277,0.863486255,12.62221051,12.63360704,194.4243833,0.999048222,-0.030843565,0.030843565,0,0.592090588,0.603487123,195.2410158,0,0,0
0.008,2.69E-04,2.70E-04,0.004069388,28.61,-80.6,0.101000506,0.101095016,1.559082172,18.94459635,18.95775682,296.6514465,0.999048222,-0.030843565,0.030843565,0,0.590322431,0.603482906,297.8584602,0,0,0
0.01,5.26E-04,5.27E-04,0.008053715,28.61,-80.59999999,0.157789944,0.158001774,2.459373955,25.26932784,25.28679425,398.9576315,0.999048222,-0.030843565,0.030843565,0,0.586010019,0.603476426,400.5551711,0,0,0
0.012,9.09E-04,9.10E-04,0.014043449,28.61000001,-80.59999999,0.227215552,0.227581139,3.564515415,31.55016265,31.62072915,501.3454202,0.999048222,-0.030843565,0.030843565,0,0.532846021,0.603412517,503.3307715,0,0,0
0.014,0.001443174,0.001445282,0.022448447,28.61000001,-80.59999999,0.309288252,0.309842754,4.874663144,37.87511221,37.95944096,603.8091657,0.999048222,-0.030843565,0.030843565,0,0.51902265,0.603351398,606.185053,0,0,0
0.016,0.002153385,0.002156603,0.033679012,28.61000002,-80.59999998,0.403039504,0.403594006,6.390108533,43.7018149,43.7018149,706.4195158,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,709.1179236,0,0,0
0.017,0.002581979,0.002585751,0.040482196,28.61000002,-80.59999997,0.454677661,0.455232164,7.224815338,50.05024273,50.05024273,809.0388997,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.78E-14,812.1292968,0,0,0
0.0185,0.003323633,0.003328237,0.052283428,28.61000003,-80.59999997,0.534032437,0.534586939,8.507548379,53.22627498,53.22627498,860.377984,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,863.6644882,0,0,0
0.0205,0.004496283,0.004501995,0.07098909,28.61000004,-80.59999995,0.638329655,0.638884157,10.19346441,52.57996495,52.57996495,849.9306829,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-1.42E-14,853.1772801,0,0,0
0.023,0.006252598,0.006259696,0.099067007,28.61000006,-80.59999994,0.766271893,0.766826396,12.2615912,51.71702493,51.71702493,835.9816588,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,839.1749729,0,0,0
0.025,0.007886882,0.00789509,0.125234775,28.61000007,-80.59999992,0.868246118,0.868800621,13.90995713,50.63638577,50.63638577,818.5136293,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.78E-14,821.6402184,0,0,0
0.027,0.009726518,0.009735835,0.154721968,28.61000009,-80.5999999,0.971624541,0.972179043,15.58102125,51.33800073,51.33800073,829.8549089,0.999048222,-0.030843565,0.030843565,0,1.78E-14,-7.11E-15,833.0248199,0,0,0
0.029,0.011774317,0.011784743,0.187574013,28.61000011,-80.59999988,1.07640909,1.076963592,17.27481477,52.04058237,52.04058237,841.2118143,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-2.13E-14,844.4251068,0,0,0
0.031,0.014033093,0.014044628,0.223836401,28.61000013,-80.59999986,1.182601689,1.183156192,18.99136875,52.74412712,52.74412712,852.5842881,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,855.8410216,0,0,0
0.032,0.015242478,0.015254567,0.243260706,28.61000014,-80.59999984,1.236226607,1.236781109,19.85819061,53.44863185,53.44863185,863.9722794,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-3.55E-15,867.2725132,0,0,0
0.0335,0.017156897,0.017169818,0.274019133,28.61000015,-80.59999982,1.316032631,1.316587133,21.14821787,53.80124328,53.80124328,869.6720793,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.78E-14,872.9940853,0,0,0
0.036,0.020609297,0.020623605,0.329513491,28.61000019,-80.59999979,1.445056978,1.44561148,23.23383645,52.60655351,52.60655351,850.3604747,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.78E-14,853.6087136,0,0,0
0.038,0.023600933,0.023616349,0.377622218,28.61000021,-80.59999976,1.54672764,1.547282143,24.87729543,50.61227225,50.61227225,818.1238454,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,821.2489456,0,0,0
0.04,0.026796803,0.026813328,0.429032296,28.61000024,-80.59999973,1.649291288,1.64984579,26.53518909,51.05848405,51.05848405,825.3366517,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,828.4893036,0,0,0
0.042,0.030198694,0.030216329,0.48377261,28.61000027,-80.59999969,1.752749038,1.753303541,28.20753552,51.50525628,51.50525628,832.558517,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.42E-14,835.7387553,0,0,0
0.044,0.033808396,0.033827139,0.541872085,28.6100003,-80.59999965,1.857102008,1.857656511,29.89435275,51.95258726,51.95258726,839.7894143,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,842.9972734,0,0,0
0.046,0.037627619,0.037647472,0.60335838,28.61000034,-80.59999961,1.96223067,1.962785172,31.59370869,52.4004753,52.4004753,847.0293162,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,850.2648306,0,0,0
0.048,0.041657756,0.041678717,0.668253988,28.61000037,-80.59999957,2.068015284,2.068569786,33.30366778,52.72825285,52.72825285,852.3276878,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,855.5834411,0,0,0
0.05,0.045900118,0.045922189,0.736580129,28.61000041,-80.59999953,2.174456641,2.175011144,35.02424283,53.05642702,53.05642702,857.6324707,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-2.13E-14,860.9084874,0,0,0
0.052,0.050356021,0.0503792,0.808358045,28.61000045,-80.59999948,2.281555534,2.282110037,36.75544663,53.38499649,53.38499649,862.9436434,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-2.13E-14,866.2399479,0,0,0
0.054,0.055026779,0.055051068,0.883609009,28.6100005,-80.59999944,2.38931275,2.389867252,38.49729191,53.71396167,53.71396167,868.2612127,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.07E-14,871.5778294,0,0,0
0.056,0.059913711,0.059939109,0.962354316,28.61000054,-80.59999939,2.497729073,2.498283575,40.24979136,54.0433195,54.0433195,873.5851288,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,876.922082,0,0,0
0.058,0.065018136,0.065044642,1.044615286,28.61000058,-80.59999933,2.606805284,2.607359787,42.01295759,54.37306857,54.37306857,878.9153692,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-1.42E-14,882.2726831,0,0,0
0.06,0.070341373,0.070368988,1.130413266,28.61000063,-80.59999928,2.716542162,2.717096664,43.78680319,54.70320747,54.70320747,884.251911,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,887.6296096,0,0,0
0.062,0.075884745,0.07591347,1.219769627,28.61000068,-80.59999922,2.826940481,2.827494984,45.57134068,55.03373475,55.03373475,889.5947307,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,892.9928381,0,0,0
0.063,0.078739396,0.078768675,1.265788885,28.61000071,-80.59999919,2.882387923,2.882942425,46.46762279,55.36464892,55.36464892,894.9438045,0.999048222,-0.030843565,0.030843565,0,1.78E-14,-7.11E-15,898.3623444,0,0,0
0.0645,0.08312551,0.083155621,1.33650113,28.61000075,-80.59999915,2.965805478,2.96635998,47.81602878,55.53025062,55.53025062,897.620679,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.78E-14,901.0494441,0,0,0
0.0665,0.089168652,0.089199872,1.433936039,28.6100008,-80.59999909,3.077409225,3.077963727,49.62005145,55.69317706,55.69317706,900.2543089,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.42E-14,903.6931342,0,0,0
0.0685,0.095435437,0.095467766,1.534986025,28.61000086,-80.59999902,3.189448054,3.190002556,51.43110702,55.91060708,55.91060708,903.7689641,0.999048222,-0.030843565,0.030843565,0,2.13E-14,-7.11E-15,907.2212148,0,0,0
0.0705,0.101926735,0.101960173,1.63966516,28.61000092,-80.59999896,3.301922406,3.302476909,53.24920263,56.12825863,56.12825863,907.2872003,0.999048222,-0.030843565,0.030843565,0,2.49E-14,-3.55E-15,910.75289,0,0,0
0.0725,0.108643417,0.108677964,1.747987533,28.61000098,-80.59999889,3.414832722,3.415387224,55.07434538,56.34613053,56.34613053,910.8089983,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-1.42E-14,914.2881407,0,0,0
0.0745,0.115586357,0.115622012,1.859967245,28.61000104,-80.59999882,3.528179438,3.52873394,56.90654233,56.56422155,56.56422155,914.3343382,0.999048222,-0.030843565,0.030843565,0,2.49E-14,-3.55E-15,917.8269469,0,0,0
0.0765,0.122756426,0.122793191,1.97561841,28.6100011,-80.59999874,3.641962988,3.642517491,58.74580051,56.78253046,56.78253046,917.8632002,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-1.07E-14,921.3692885,0,0,0
0.0785,0.1301545,0.130192374,2.094955159,28.61000117,-80.59999867,3.756183805,3.756738308,60.5921269,57.00105599,57.00105599,921.3955637,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.42E-14,924.9151451,0,0,0
0.0805,0.137781453,0.137820436,2.217991634,28.61000124,-80.59999859,3.870842318,3.871396821,62.44552845,57.21979683,57.21979683,924.9314078,0.999048222,-0.030843565,0.030843565,0,1.42E-14,-1.07E-14,928.4644955,0,0,0
0.082,0.143652397,0.143692212,2.312705453,28.61000129,-80.59999853,3.957123697,3.9576782,63.84022682,57.43875168,57.43875168,928.4707111,0.999048222,-0.030843565,0.030843565,0,7.11E-15,-1.78E-14,932.0173184,0,0,0
0.084,0.151681955,0.151722878,2.442249847,28.61000136,-80.59999845,4.072486307,4.073040809,65.70500976,57.60310745,57.60310745,931.1274456,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-2.13E-14,934.6842012,0,0,0
0.086,0.159942551,0.159984583,2.575528864,28.61000144,-80.59999836,4.188161863,4.188716366,67.57485134,57.75952177,57.75952177,933.6558105,0.999048222,-0.030843565,0.030843565,0,1.78E-14,-7.11E-15,937.222224,0,0,0
0.088,0.168434811,0.168477953,2.712552627,28.61000152,-80.59999827,4.304150602,4.304705105,69.44975537,57.91605433,57.91605433,936.1860865,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.07E-14,939.7621652,0,0,0
0.09,0.177159362,0.177203613,2.853331263,28.61000159,-80.59999819,4.420452756,4.421007259,71.3297256,58.07270394,58.07270394,938.7182545,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.78E-14,942.3040057,0,0,0
0.092,0.186116831,0.186162191,2.997874909,28.61000167,-80.59999809,4.537068556,4.537623059,73.21476578,58.22946938,58.22946938,941.2522949,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-2.49E-14,944.8477258,0,0,0
0.094,0.195307846,0.195354314,3.146193709,28.61000176,-80.599998,4.653998229,4.654552732,75.10487958,58.38634942,58.38634942,943.7881878,0.999048222,-0.030843565,0.030843565,0,1.07E-14,-1.78E-14,947.3933053,0,0,0
0.097,0.209532101,0.209584475,3.375772455,28.61000188,-80.59999785,4.828942747,4.832338273,77.94952409,58.21178996,59.14446639,946.309236,0.999048135,-0.030842801,0.030847127,2.48E-05,-0.331037967,0.601638454,949.9407239,0,0,0
0.099999518,0.224279732,0.224346634,3.613863351,28.61000202,-80.5999977,5.00450061,5.010799743,80.80514918,58.41980175,59.37925715,950.1210051,0.999047865,-0.030840439,0.030858055,1.02E-04,-0.364087405,0.600683396,953.7652753,-6.61E-06,0.003756879,0.033625362
0.102786067,0.238452952,0.238541201,3.842738992,28.61000215,-80.59999756,5.168197595,5.177221975,83.46827737,58.63961033,59.61420967,953.9354739,0.999047433,-0.030836714,0.030875129,2.23E-04,-0.396534081,0.599709965,957.5932484,-2.23E-05,0.007677468,0.069856296
0.105781203,0.254196749,0.254316415,4.097038318,28.61000229,-80.5999974,5.344829782,5.356780996,86.34177959,58.8530814,59.83267959,957.4820411,0.999046745,-0.030831127,0.03090109,4.06E-04,-0.427990843,0.598805661,961.1529285,-4.35E-05,0.01146615,0.105143416
0.108702915,0.27006538,0.270224091,4.353412394,28.61000243,-80.59999723,5.517849807,5.532616859,89.15585232,59.09514006,60.06773963,961.2970573,0.999045816,-0.030824118,0.030934214,6.36E-04,-0.461125299,0.59784076,964.982814,-6.67E-05,0.015687739,0.140493675
0.112,0.288581292,0.288793808,4.652619707,28.6100026,-80.59999704,5.714000352,5.73184958,92.34454291,59.34455189,60.29727845,965.0213974,0.999044406,-0.03081432,0.030981181,9.58E-04,-0.492643162,0.59691595,968.7224762,-9.27E-05,0.019975441,0.175793475
0.114795025,0.304785333,0.305051251,4.914514796,28.61000274,-80.59999688,5.881024937,5.901366133,95.05776292,59.64268217,60.55662494,969.2274562,0.999042856,-0.030804413,0.031029208,0.001283778,-0.52707764,0.595906611,972.9468553,-1.26E-04,0.024991892,0.216522921
0.117543168,0.321173628,0.32149865,5.179422155,28.61000289,-80.59999671,6.045900277,6.068545307,97.73367535,59.87522492,60.74219064,972.23672,0.999040957,-0.03079321,0.031084006,0.001652095,-0.555196616,0.595090836,975.9704061,-1.51E-04,0.029395788,0.251731833
0.120250775,0.337764222,0.338153434,5.447624803,28.61000304,-80.59999654,6.209013229,6.233749802,100.3780742,60.11743436,60.92485228,975.1966223,0.999038662,-0.030780735,0.03114554,0.002062348,-0.58169927,0.594334061,978.9451998,-1.74E-04,0.033861328,0.286904125
0.122923466,0.354574924,0.355032778,5.719401283,28.61000319,-80.59999637,6.370711521,6.397302723,102.9961194,60.36981913,61.10505442,978.1138438,0.99903592,-0.030767004,0.031213805,0.002514022,-0.606558343,0.593641363,981.8779527,-2.02E-04,0.038392137,0.322042978
0.125566266,0.371623497,0.372153787,5.995028551,28.61000335,-80.59999619,6.531311447,6.559495054,105.5924555,60.63289873,61.2831968,980.9942973,0.999032673,-0.030752037,0.031288822,0.003006793,-0.6297325,0.593017342,984.7746147,-2.38E-04,0.042974448,0.357151074
0.128183712,0.38892781,0.389533639,6.274784454,28.6100035,-80.59999602,6.691104004,6.720591497,108.1713052,60.90720737,61.45966636,983.843267,0.999028856,-0.030735837,0.031370644,0.003540502,-0.651167161,0.592467867,987.6405103,-2.78E-04,0.047623498,0.392230689
0.130779937,0.406505989,0.407189727,6.558949948,28.61000366,-80.59999584,6.850359882,6.880835187,110.7365458,61.19331343,61.63479321,986.6655224,0.999024402,-0.030718387,0.031459343,0.004115143,-0.670793701,0.591996362,990.4804501,-3.09E-04,0.052334743,0.427283762
0.133358743,0.424376542,0.425139775,6.84781111,28.61000382,-80.59999565,7.009333678,7.040451565,113.2917708,61.49180533,61.8088611,989.4654069,0.999019233,-0.030699684,0.031555027,0.004730849,-0.688530924,0.591603796,993.2988195,-3.37E-04,0.057119676,0.462311956
0.135923651,0.442558488,0.44340196,7.141661038,28.61000399,-80.59999547,7.168267282,7.19965165,115.8403415,61.80332769,61.98216376,992.2469063,0.999013268,-0.030679711,0.031657813,0.005387881,-0.704282195,0.591292695,996.0996523,-3.61E-04,0.061963544,0.497316695
0.138,0.457576433,0.458485032,7.384332478,28.61000412,-80.59999531,7.29755127,7.328852618,117.9086626,62.12853076,62.15497182,995.0137134,0.999007771,-0.030662544,0.031746658,0.005952501,-0.717939616,0.591064217,998.8866902,-3.86E-04,0.066877613,0.532299205
0.140547985,0.476373381,0.477361196,7.688001409,28.61000429,-80.59999512,7.456946084,7.487748481,120.4523229,62.40333537,62.29524155,997.2536499,0.999000125,-0.030640253,0.031862656,0.006685512,-0.727413225,0.590942098,1001.143765,-4.14E-04,0.070902622,0.560711147
0.143090896,0.495538844,0.496603858,7.997534308,28.61000447,-80.59999492,7.616832371,7.646664897,122.9962467,62.71373237,62.42761995,999.3518048,0.998991409,-0.030616651,0.031986176,0.007461242,-0.736974685,0.590871069,1003.26136,-4.40E-04,0.075918818,0.595655964
0.145631684,0.515095448,0.516234493,8.313276486,28.61000464,-80.59999472,7.777433522,7.805786317,125.5433605,63.03956524,62.56027012,1001.444525,0.998981509,-0.030591709,0.032117397,0.008280437,-0.74404825,0.590887285,1005.374561,-4.72E-04,0.080987712,0.630580432
0.148173195,0.535066958,0.536275601,8.635589556,28.61000482,-80.59999452,7.938970853,7.965292157,128.0965077,63.38154442,62.69340574,1003.534149,0.998970301,-0.030565375,0.032256526,0.009143962,-0.748474325,0.59098973,1007.485762,-4.89E-04,0.086113336,0.665485263
0.150718191,0.555478431,0.556750847,8.964853591,28.61000501,-80.59999431,8.10166532,8.12535833,130.6584737,63.74043749,62.82719931,1005.622918,0.998957652,-0.030537612,0.032403781,0.010052799,-0.750075637,0.591172,1009.597267,-4.88E-04,0.091287173,0.700371052
0.153269375,0.576356346,0.577685175,9.301469072,28.6100052,-80.5999941,8.265736538,8.286158692,133.2320062,64.11655459,62.96186804,1007.713021,0.998943414,-0.030508381,0.032559427,0.011008055,-0.749153546,0.591441082,1011.711298,-4.90E-04,0.096510754,0.7352383
0.155829411,0.597728772,0.599104958,9.645859202,28.61000539,-80.59999388,8.431409144,8.447866276,135.8198352,64.51000178,63.09764934,1009.806598,0.99892743,-0.030477621,0.032723722,0.01201096,-0.74629943,0.591815259,1013.830022,-4.85E-04,0.101800307,0.770087455
0.158400957,0.619625659,0.621038264,9.99847419,28.61000559,-80.59999365,8.5989146,8.610655328,138.4247056,64.92292839,63.23473521,1011.90566,0.998909524,-0.030445292,0.032896946,0.01306288,-0.740044963,0.592260806,1015.955602,-4.65E-04,0.107118871,0.804918762
0.160986673,0.642078998,0.643514987,10.35979338,28.61000579,-80.59999342,8.768491358,8.774702322,141.04939,65.35631024,63.3733887,1014.012244,0.998889508,-0.03041134,0.033079383,0.014165322,-0.730135871,0.592773204,1018.090164,-4.59E-04,0.112476281,0.839732443
0.163589248,0.665123068,0.666567068,10.73032867,28.61000599,-80.59999319,8.94038675,8.940187163,143.6967094,65.8111523,63.51387132,1016.128398,0.998867175,-0.030375702,0.033271351,0.01531994,-0.716298341,0.593344685,1020.235843,-4.32E-04,0.117855398,0.874528639
0.166211414,0.688794708,0.690228734,11.11062843,28.61000621,-80.59999294,9.114858952,9.107294712,146.3695544,66.28855548,63.65644689,1018.256165,0.9988423,-0.03033831,0.033473181,0.016528551,-0.698229464,0.593964018,1022.394784,-4.18E-04,0.123254381,0.909307405
0.169,0.714472674,0.715873476,11.52276287,28.61000644,-80.59999268,9.301876576,9.285427067,149.2181931,66.78967469,63.80139787,1020.397615,0.998813051,-0.030296888,0.033697019,0.01786332,-0.675600484,0.594617729,1024.569159,-3.77E-04,0.128661407,0.944068718
0.171671294,0.739561702,0.740905998,11.92502065,28.61000666,-80.59999242,9.482567497,9.456529848,151.9538263,67.34499083,63.95705595,1022.672269,0.998782154,-0.030255609,0.033920191,0.019189283,-0.646411433,0.59531904,1026.880543,-3.18E-04,0.134359667,0.980695035
0.174370927,0.76540949,0.766669151,12.33898062,28.61000689,-80.59999216,9.666825794,9.629968669,154.7261502,67.94209831,64.14805311,1025.498596,0.998747883,-0.03021232,0.0341543,0.020575863,-0.613304746,0.59597538,1029.746445,-2.81E-04,0.139716329,1.015420626
0.177101924,0.792066073,0.793208761,12.76537579,28.61000713,-80.59999189,9.854974507,9.805960486,157.5385229,68.5678162,64.34293506,1028.353557,0.998709914,-0.030166902,0.03439969,0.022025616,-0.574471054,0.596603247,1032.643167,-2.14E-04,0.14504064,1.050128928
0.179867479,0.819586135,0.820574759,13.20500455,28.61000738,-80.5999916,10.04736112,9.984736363,160.3945143,69.22355371,64.542068,1031.240188,0.998667886,-0.030119218,0.034656773,0.02354134,-0.529464943,0.597167167,1035.573883,-1.46E-04,0.150286414,1.084819522
0.182670988,0.848029682,0.848821776,13.65874006,28.61000763,-80.59999131,10.24436164,10.16654423,163.2979456,69.91092605,64.74583513,1034.161666,0.998621401,-0.030069172,0.03492594,0.025126115,-0.477784655,0.597622734,1038.541924,-3.93E-05,0.155477601,1.119491865
0.185516094,0.87746285,0.878009848,14.12754154,28.6100079,-80.59999101,10.44638489,10.35165212,166.2529356,70.63154585,64.95478389,1037.121358,0.998570019,-0.030016617,0.035207581,0.026783335,-0.418898269,0.597938118,1041.550824,3.35E-05,0.160537443,1.154145278
0.188406729,0.907958886,0.90820528,14.61246798,28.61000817,-80.5999907,10.65387794,10.54035154,169.2639568,71.38708233,65.16940554,1040.122874,0.998513252,-0.029961365,0.035502075,0.028516756,-0.352234547,0.598060036,1044.604365,1.51E-04,0.165440663,1.188778916
0.191347182,0.93959934,0.939481704,15.11469489,28.61000845,-80.59999037,10.86733272,10.73296209,172.3359035,72.1792375,65.3901833,1043.170118,0.998450554,-0.029903248,0.035809831,0.030330549,-0.277184252,0.597917986,1047.706629,3.04E-04,0.170165326,1.223391735
0.194342165,0.972475553,0.971921383,15.63553512,28.61000874,-80.59999004,11.08729384,10.92983712,175.4741762,73.0098435,65.61773685,1046.267237,0.998381319,-0.029842044,0.036131176,0.032229374,-0.193079508,0.59744448,1050.861961,4.31E-04,0.174647844,1.257982457
0.197396908,1.006690503,1.005616853,16.17646493,28.61000904,-80.59998969,11.314368,11.13137027,178.6847876,73.88062159,65.8526761,1049.418992,0.998304862,-0.029777476,0.036466435,0.034218466,-0.099234992,0.596548872,1054.075318,6.29E-04,0.178785214,1.29254951
0.200517276,1.042361156,1.040673007,16.73915709,28.61000936,-80.59998932,11.54923656,11.33800467,181.9744963,74.7933547,66.09559051,1052.630586,0.998220406,-0.029709313,0.036815963,0.036303748,0.00508459,0.595111928,1057.352103,8.23E-04,0.182592457,1.32709096
0.203,1.071268969,1.069026832,17.19420651,28.61000961,-80.59998903,11.73825605,11.50297841,184.5992589,75.74890281,66.34735642,1055.907899,0.998148441,-0.029653499,0.037098615,0.038000689,0.119605707,0.593112804,1060.698351,0.001020833,0.185976781,1.361604426
0.206254191,1.109874381,1.106812487,17.8005371,28.61000995,-80.59998863,11.9888516,11.71990397,188.0481253,76.52126165,66.55042545,1058.513255,0.998047474,-0.029578244,0.037474415,0.040274491,0.212850021,0.591385248,1063.359948,0.001164199,0.188323713,1.388493462
0.209595112,1.150362575,1.146340827,18.43471806,28.61001031,-80.59998822,12.2494614,11.94336449,191.5977635,77.49628384,66.77096868,1061.131543,0.997935706,-0.029498434,0.037865357,0.042665966,0.343604724,0.588473012,1066.050526,0.001354238,0.190829781,1.422949355
0.21303315,1.192942829,1.187799022,19.09973104,28.61001068,-80.59998778,12.52124193,12.17413252,195.2599283,78.51770815,67.00155752,1063.813287,0.997811796,-0.029413581,0.038271672,0.045185615,0.487762117,0.584594982,1068.808856,0.001604067,0.192660786,1.457365462
0.216580698,1.237865685,1.231411005,19.7991424,28.61001107,-80.59998732,12.80556304,12.41313035,199.0486521,79.58726211,67.24322317,1066.566346,0.997674159,-0.029323156,0.038693527,0.047845959,0.646288746,0.579551231,1071.643038,0.001829067,0.193710309,1.491736027
0.220252818,1.285436022,1.277449194,20.53728969,28.61001149,-80.59998683,13.10407485,12.66147904,202.9809909,80.70663244,67.49729615,1069.399962,0.997520889,-0.029226491,0.039130968,0.050662179,0.820253991,0.57316171,1074.562573,0.002013571,0.193826743,1.526053591
0.224068206,1.336032071,1.326251565,21.31955322,28.61001193,-80.59998631,13.41880543,12.92056892,207.0781119,81.87785933,67.7652863,1072.325379,0.99734965,-0.029122732,0.039583993,0.053653039,1.011312651,0.565181839,1077.578997,0.002219238,0.192849286,1.560308311
0.228050645,1.390134034,1.378247363,22.15276513,28.61001239,-80.59998576,13.75230462,13.19216631,211.3669358,83.10257151,68.04872654,1075.355925,0.997157527,-0.02901083,0.040052351,0.056842294,1.220830538,0.55522723,1080.705896,0.002405495,0.190550299,1.594486917
0.232231298,1.448368946,1.433997461,23.04585151,28.6100129,-80.59998516,14.10786924,13.4785817,215.8827168,84.38173828,68.34964524,1078.510152,0.996940765,-0.028889426,0.040535653,0.060260875,1.449923067,0.542923843,1083.96204,0.00246933,0.186695986,1.628571053
0.235,1.487759087,1.471579114,23.64771562,28.61001323,-80.59998476,14.34640258,13.66900668,218.8809516,85.71598488,68.67048449,1081.811726,0.996788552,-0.028806793,0.040849068,0.062562803,1.699660305,0.527824406,1087.371283,0.00257293,0.180921885,1.662534504
0.239153053,1.548090651,1.528942003,24.5660941,28.61001375,-80.59998414,14.70850136,13.95561099,223.3871914,86.58915941,68.88522901,1083.992984,0.996547102,-0.02867942,0.041306185,0.066069388,1.868837469,0.516560187,1089.623736,0.002559953,0.175990291,1.683964513
0.244071885,1.621506774,1.598424879,25.67804699,28.61001437,-80.59998339,15.14364922,14.29641268,228.73556,87.78198495,69.13607462,1086.090008,0.9962405,-0.028523194,0.041822213,0.070300757,2.125704957,0.497713986,1091.820596,0.002556561,0.167063509,1.714455642
0.249453159,1.704296362,1.6763647,26.92471,28.61001508,-80.59998254,15.62710246,14.67092834,234.6006053,89.13747075,69.43389285,1088.557157,0.995879212,-0.028345829,0.042347103,0.075018873,2.429749407,0.472401523,1094.402627,0.002422012,0.153886886,1.747876723
0.255499971,1.800454296,1.766354543,28.36326395,28.61001589,-80.59998156,16.17881358,15.09382289,241.2081595,90.52286652,69.7576991,1091.237694,0.99544092,-0.028138746,0.042876248,0.080418988,2.753362956,0.441442761,1097.202103,0.001905714,0.136225475,1.780883379
0.262620359,1.917996397,1.875609216,30.1085278,28.61001687,-80.59998035,16.8384526,15.59448862,249.0118948,91.9259319,70.11342882,1094.224308,0.994881348,-0.027884431,0.04340015,0.086890672,3.098348549,0.402395445,1100.310567,0.001159745,0.112428849,1.813192249
0.264,1.941316282,1.897191138,30.4531197,28.61001706,-80.59998011,16.96733039,15.69181806,250.5268073,93.30021545,70.51018626,1097.712029,0.994767574,-0.027833993,0.043487644,0.088156499,3.446575131,0.353467667,1103.918616,-3.11E-04,0.079318557,1.844114417
0.266069461,1.976630015,1.92981597,30.973928,28.61001736,-80.59997975,17.16120819,15.83800219,252.8009615,93.5254119,70.58345092,1098.384738,0.994593708,-0.027757654,0.043609696,0.090061439,3.503996615,0.34398416,1104.611092,-6.49E-04,0.072304129,1.849147217
0.269173653,2.0303545,1.979321028,31.76397034,28.6100178,-80.5999792,17.4531527,16.0576953,256.2162675,93.83923135,70.69345753,1099.437277,0.994325798,-0.027641559,0.043771422,0.092931238,3.582766369,0.329897139,1105.691072,-0.001252379,0.061446019,1.856073414
0.273829941,2.11264486,2.054859148,32.96893103,28.61001848,-80.59997836,17.89310164,16.38811291,261.3483416,94.24421798,70.85094467,1101.008269,0.993908325,-0.027464095,0.043963519,0.09725828,3.682678079,0.309200339,1107.297331,-0.002102588,0.044610033,1.865003236
0.280814373,2.239930979,2.171056601,34.82124124,28.61001952,-80.59997705,18.55575082,16.88547757,269.0668582,94.69281681,71.06802005,1103.352795,0.993248682,-0.027191141,0.044132293,0.103778794,3.785504332,0.280019497,1109.680303,-0.003682324,0.018096654,1.874897461
