t,relPosX,relPosY,relPosZ,lat,lon,worldVelX,worldVelY,worldVelZ,worldAccX,worldAccY,worldAccZ,qW,qX,qY,qZ,bodyAccX,bodyAccY,bodyAccZ,bodyGyrX,bodyGyrY,bodyGyrZ
0.03,2.13E-05,1.73E-05,2.41E-05,45,2.71E-10,0.005820508,0.004771988,0.010444416,0.80734545,0.670605313,2.14167876,0.999048222,-0.030843565,0.030843565,0,0.672545155,0.535805018,2.224612792,0,0,0
0.031,2.75E-05,2.24E-05,3.61E-05,45,3.50E-10,0.006693777,0.005508546,0.013653141,0.860084157,0.723367226,2.99531242,0.999048222,-0.030843565,0.030843565,0,0.67247504,0.535758109,3.081499954,0,0,0
0.0325,3.86E-05,3.16E-05,6.10E-05,45,4.91E-10,0.008085375,0.006695088,0.019787759,0.886454671,0.749748259,3.422139654,0.999048222,-0.030843565,0.030843565,0,0.672440499,0.535734087,3.509953976,0,0,0
0.0345,5.68E-05,4.67E-05,1.11E-04,45,7.22E-10,0.010133492,0.008469801,0.031083103,0.969011471,0.832309768,4.757383957,0.999048222,-0.030843565,0.030843565,0,0.672394144,0.535692442,4.850293251,0,0,0
0.0365,7.93E-05,6.56E-05,1.88E-04,45,1.01E-09,0.012401837,0.010464723,0.04594007,1.079110479,0.942406429,6.538018843,0.999048222,-0.030843565,0.030843565,0,0.672336488,0.535632439,6.637722594,0,0,0
0.0385,1.07E-04,8.87E-05,2.97E-04,45,1.36E-09,0.014890472,0.012679874,0.064359366,1.189239305,1.052516546,8.319007014,0.999048222,-0.030843565,0.030843565,0,0.672286795,0.535564036,8.425506545,0,0,0
0.0405,1.39E-04,1.16E-04,4.47E-04,45,1.77E-09,0.017599473,0.015115267,0.086341698,1.299402448,1.162635492,10.10034831,0.999048222,-0.030843565,0.030843565,0,0.672249575,0.535482618,10.21364494,0,0,0
0.0425,1.77E-04,1.49E-04,6.45E-04,45,2.25E-09,0.020528925,0.017770901,0.111887771,1.409605456,1.27275752,11.88204237,0.999048222,-0.030843565,0.030843565,0,0.672230397,0.535382461,12.00213739,0,0,0
0.0445,2.21E-04,1.88E-04,8.97E-04,45,2.81E-09,0.023678929,0.020646762,0.140998287,1.51985491,1.382875757,13.66408854,0.999048222,-0.030843565,0.030843565,0,0.672235884,0.535256731,13.79098325,0,0,0
0.0465,2.72E-04,2.32E-04,0.001211495,45,3.46E-09,0.0270496,0.023742816,0.173673947,1.630158415,1.492982189,15.44648578,0.999048222,-0.030843565,0.030843565,0,0.672273706,0.53509748,15.58018145,0,0,0
0.0485,3.30E-04,2.83E-04,0.00159449,45,4.19E-09,0.030641075,0.027059012,0.209915449,1.740524585,1.603067662,17.22923259,0.999048222,-0.030843565,0.030843565,0,0.672352571,0.534895647,17.36973045,0,0,0
0.0505,3.95E-04,3.40E-04,0.002053534,45,5.02E-09,0.034453508,0.030595275,0.249723484,1.850963024,1.713121871,19.01232686,0.999048222,-0.030843565,0.030843565,0,0.672482212,0.534641059,19.15962813,0,0,0
0.0525,4.68E-04,4.05E-04,0.002595762,45,5.95E-09,0.038487075,0.034351508,0.293098739,1.961484307,1.823133364,20.79576582,0.999048222,-0.030843565,0.030843565,0,0.672673378,0.534322436,20.94987165,0,0,0
0.0545,5.49E-04,4.78E-04,0.003228308,45,6.98E-09,0.042741979,0.038327587,0.340041892,2.072099956,1.933089542,22.57954592,0.999048222,-0.030843565,0.030843565,0,0.672937813,0.533927399,22.74045742,0,0,0
0.0565,6.39E-04,5.59E-04,0.003958309,45.00000001,8.12E-09,0.047218445,0.042523359,0.390553611,2.182822421,2.042976665,24.36366278,0.999048222,-0.030843565,0.030843565,0,0.673288238,0.533442481,24.531381,0,0,0
0.0585,7.38E-04,6.48E-04,0.004792902,45.00000001,9.38E-09,0.051916728,0.04693864,0.444634553,2.293665043,2.152779867,26.1481111,0.999048222,-0.030843565,0.030843565,0,0.673738323,0.532853147,26.322637,0,0,0
0.0605,8.47E-04,7.47E-04,0.005739227,45.00000001,1.08E-08,0.056837113,0.051573214,0.502285362,2.40464203,2.262483172,27.93288463,0.999048222,-0.030843565,0.030843565,0,0.674302666,0.532143808,28.11421911,0,0,0
0.0625,9.65E-04,8.55E-04,0.006804424,45.00000001,1.23E-08,0.061979912,0.056426828,0.563506665,2.515768421,2.372069522,29.7179762,0.999048222,-0.030843565,0.030843565,0,0.67499675,0.531297852,29.90612004,0,0,0
0.0645,0.001094573,9.73E-04,0.007995634,45.00000001,1.39E-08,0.067345474,0.061499194,0.628299073,2.627060051,2.481520804,31.50337769,0.999048222,-0.030843565,0.030843565,0,0.675836916,0.530297669,31.69833158,0,0,0
0.0665,0.001234816,0.001100787,0.009320001,45.00000001,1.57E-08,0.072934179,0.066789983,0.696663179,2.738533514,2.590817886,33.2890801,0.999048222,-0.030843565,0.030843565,0,0.676840318,0.52912469,33.49084459,0,0,0
0.0685,0.001386459,0.001239839,0.010784668,45.00000001,1.76E-08,0.078746443,0.072298826,0.768599555,2.850206127,2.699940665,35.07507365,0.999048222,-0.030843565,0.030843565,0,0.678024879,0.527759417,35.28364917,0,0,0
0.0705,0.001549951,0.001390127,0.012396781,45.00000001,1.97E-08,0.08478272,0.078025311,0.844108751,2.96209589,2.808868102,36.86134785,0.999048222,-0.030843565,0.030843565,0,0.679409254,0.526181466,37.07673467,0,0,0
0.0725,0.00172574,0.001552085,0.014163486,45.00000001,2.19E-08,0.091043499,0.08396898,0.923191294,3.074221454,2.917578277,38.64789167,0.999048222,-0.030843565,0.030843565,0,0.681012778,0.524369601,38.87008991,0,0,0
0.0745,0.001914275,0.001726147,0.016091929,45.00000002,2.43E-08,0.097529311,0.090129329,1.00584769,3.186602087,3.026048434,40.43469369,0.999048222,-0.030843565,0.030843565,0,0.682855429,0.522301776,40.66370329,0,0,0
0.0765,0.002116007,0.001912747,0.018189259,45.00000002,2.69E-08,0.104240727,0.096505808,1.092078419,3.299257643,3.134255021,42.22174225,0.999048222,-0.030843565,0.030843565,0,0.684957788,0.519955167,42.45756297,0,0,0
0.0785,0.002331389,0.002112314,0.020462626,45.00000002,2.97E-08,0.111178357,0.103097815,1.181883941,3.41220854,3.242173739,44.00902562,0.999048222,-0.030843565,0.030843565,0,0.687341003,0.517306202,44.25165704,0,0,0
0.0805,0.002559495,0.002324259,0.022919327,45.00000002,3.26E-08,0.116964429,0.108883888,1.275413116,2.837740454,2.837740454,45.87075485,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-4.44E-16,46.04597368,0,0,0
0.0825,0.002799394,0.002547997,0.025566662,45.00000002,3.56E-08,0.122971702,0.114891161,1.372517891,2.948334391,2.948334391,47.65845441,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-4.44E-16,47.84050196,0,0,0
0.0845,0.003051529,0.002783971,0.028411783,45.00000003,3.88E-08,0.1292002,0.121119658,1.473198655,3.058940655,3.058940655,49.44635323,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-1.33E-15,49.63523027,0,0,0
0.0865,0.003316342,0.003032624,0.031461841,45.00000003,4.22E-08,0.135649944,0.127569403,1.577455774,3.169558593,3.169558593,51.23444076,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-1.33E-15,51.430148,0,0,0
0.0885,0.003594276,0.003294396,0.03472399,45.00000003,4.57E-08,0.142320957,0.134240416,1.685289596,3.280187588,3.280187588,53.02270703,0.999048222,-0.030843565,0.030843565,0,1.11E-15,-6.66E-16,53.22524516,0,0,0
0.0905,0.003885774,0.003569733,0.038205384,45.00000003,4.94E-08,0.149213259,0.141132718,1.796700452,3.390827068,3.390827068,54.81114277,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-1.11E-15,55.02051244,0,0,0
0.092,0.004113564,0.003785402,0.040964612,45.00000003,5.23E-08,0.154527718,0.146447177,1.882606212,3.501476503,3.501476503,56.59973943,0.999048222,-0.030843565,0.030843565,0,6.66E-16,-8.88E-16,56.81594124,0,0,0
0.094,0.004429915,0.004085592,0.044847751,45.00000004,5.63E-08,0.16188629,0.153805749,2.001554105,3.584469818,3.584469818,57.94128778,0.999048222,-0.030843565,0.030843565,0,1.11E-15,-6.66E-16,58.16261409,0,0,0
0.096,0.004761362,0.004400878,0.048974917,45.00000004,6.06E-08,0.169624233,0.161543692,2.126634357,3.774115469,3.774115469,61.00682154,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-1.11E-15,61.23985769,0,0,0
0.098,0.005108664,0.00473202,0.053358378,45.00000004,6.50E-08,0.177741706,0.169661165,2.257849529,3.963840815,3.963840815,64.07364353,0.999048222,-0.030843565,0.030843565,0,2.22E-16,-1.55E-15,64.31839444,0,0,0
0.1,0.005472582,0.005079776,0.058010407,45.00000005,6.96E-08,0.186238865,0.178158324,2.395202156,4.153644984,4.153644984,67.14173966,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-8.88E-16,67.3982102,0,0,0
0.102,0.005853873,0.005444906,0.06294328,45.00000005,7.45E-08,0.195115866,0.187035325,2.538694748,4.343527158,4.343527158,70.2110967,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-1.33E-15,70.47929168,0,0,0
0.104,0.006253299,0.00582817,0.068169281,45.00000005,7.95E-08,0.204372862,0.196292321,2.68832979,4.533486571,4.533486571,73.28170228,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-1.78E-15,73.56162648,0,0,0
0.106,0.006671618,0.006230329,0.073700696,45.00000006,8.49E-08,0.214010006,0.205929465,2.844109745,4.723522511,4.723522511,76.35354488,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-8.88E-16,76.64520302,0,0,0
0.108,0.007109592,0.006652142,0.079549818,45.00000006,9.04E-08,0.22402745,0.215946909,3.006037055,4.913634315,4.913634315,79.42661378,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-4.44E-16,79.73001054,0,0,0
0.11,0.007567981,0.00709437,0.085728944,45.00000006,9.63E-08,0.234425342,0.226344801,3.174114145,5.103821362,5.103821362,82.50089896,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-1.33E-15,82.81603899,0,0,0
0.112,0.008047547,0.007557775,0.092250376,45.00000007,1.02E-07,0.245203831,0.23712329,3.348343418,5.29408307,5.29408307,85.576391,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-1.33E-15,85.90327891,0,0,0
0.114,0.008549051,0.008043117,0.099126421,45.00000007,1.09E-07,0.256363066,0.248282525,3.528727262,5.484418889,5.484418889,88.653081,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-1.78E-15,88.99172137,0,0,0
0.116,0.009073253,0.008551159,0.10636939,45.00000008,1.15E-07,0.267903193,0.259822652,3.715268047,5.674828291,5.674828291,91.73096045,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-8.88E-16,92.08135782,0,0,0
0.118,0.009620917,0.009082662,0.113991599,45.00000008,1.22E-07,0.279824358,0.271743817,3.907968128,5.865310768,5.865310768,94.81002111,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-2.22E-15,95.17217998,0,0,0
0.12,0.010192805,0.009638388,0.12200537,45.00000009,1.30E-07,0.292126705,0.284046163,4.106829844,6.055865819,6.055865819,97.8902549,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-1.33E-15,98.26417977,0,0,0
0.122,0.010789678,0.010219101,0.130423028,45.00000009,1.37E-07,0.304810377,0.296729836,4.311855515,6.24649295,6.24649295,100.9716538,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,101.3573491,0,0,0
0.124,0.011412301,0.010825562,0.139256903,45.0000001,1.45E-07,0.317875519,0.309794977,4.523047449,6.437191665,6.437191665,104.0542099,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.22E-15,104.4516801,0,0,0
0.126,0.012061435,0.011458535,0.14851933,45.0000001,1.53E-07,0.33132227,0.323241729,4.740407935,6.627961461,6.627961461,107.1379149,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-2.22E-15,107.5471643,0,0,0
0.128,0.012737844,0.012118783,0.158222649,45.00000011,1.62E-07,0.345150773,0.337070231,4.963939246,6.818801825,6.818801825,110.2227607,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-1.33E-15,110.6437937,0,0,0
0.13,0.013442293,0.01280707,0.168379202,45.00000012,1.71E-07,0.359361165,0.351280624,5.193643638,7.009712229,7.009712229,113.3087386,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-1.78E-15,113.7415595,0,0,0
0.132,0.014175544,0.01352416,0.17900134,45.00000012,1.80E-07,0.373953587,0.365873046,5.429523348,7.200692129,7.200692129,116.3958398,0.999048222,-0.030843565,0.030843565,0,4.44E-16,-2.22E-15,116.840453,0,0,0
0.134,0.014938362,0.014270817,0.190101414,45.00000013,1.90E-07,0.388928175,0.380847634,5.671580596,7.39174096,7.39174096,119.4840554,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.22E-15,119.940465,0,0,0
0.136,0.015731511,0.015047806,0.201691782,45.00000014,2.00E-07,0.404285065,0.396204524,5.919817581,7.582858136,7.582858136,122.5733756,0.999048222,-0.030843565,0.030843565,0,1.33E-15,-2.22E-15,123.041586,0,0,0
0.138,0.016555757,0.01585589,0.213784806,45.00000014,2.11E-07,0.420024392,0.411943851,6.174236482,7.774043047,7.774043047,125.6637908,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,126.1438061,0,0,0
0.139,0.01697978,0.016271833,0.220023678,45.00000015,2.16E-07,0.428037511,0.41995697,6.303764827,7.965295058,7.965295058,128.7552906,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,129.2471149,0,0,0
0.1405,0.017630944,0.016910876,0.229626549,45.00000015,2.24E-07,0.440207542,0.432127,6.500487714,8.060946021,8.060946021,130.301444,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-4.44E-15,130.7991743,0,0,0
0.1425,0.018527784,0.017791555,0.242893023,45.00000016,2.36E-07,0.456678913,0.448598372,6.766739779,8.165769872,8.165769872,131.9958728,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-2.66E-15,132.5000756,0,0,0
0.1445,0.019457846,0.018705456,0.256696524,45.00000017,2.47E-07,0.473430081,0.46534954,7.037514619,8.305618497,8.305618497,134.2564608,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-1.78E-15,134.7692986,0,0,0
0.1465,0.020421691,0.01965314,0.271046099,45.00000018,2.60E-07,0.49046124,0.482380699,7.312815388,8.445565673,8.445565673,136.5186418,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,137.0401208,0,0,0
0.1485,0.021419878,0.020635166,0.285950804,45.00000019,2.72E-07,0.507772583,0.499692042,7.592645185,8.585609547,8.585609547,138.7823859,0.999048222,-0.030843565,0.030843565,0,0,-1.78E-15,139.3125121,0,0,0
0.1505,0.022452968,0.021652095,0.301419701,45.00000019,2.86E-07,0.525364296,0.517283755,7.877007052,8.725748359,8.725748359,141.0476646,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-1.78E-15,141.5864438,0,0,0
0.1525,0.023521522,0.022704488,0.317461856,45.0000002,2.99E-07,0.543236566,0.535156024,8.165903976,8.86598043,8.86598043,143.3144508,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-1.78E-15,143.8618888,0,0,0
0.1545,0.024626102,0.023792906,0.334086342,45.00000021,3.13E-07,0.561389573,0.553309032,8.459338897,9.006304153,9.006304153,145.5827186,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,146.1388209,0,0,0
0.1565,0.025767268,0.024917911,0.351302239,45.00000022,3.28E-07,0.579823497,0.571742955,8.757314702,9.14671798,9.14671798,147.8524428,0.999048222,-0.030843565,0.030843565,0,0,-2.66E-15,148.4172151,0,0,0
0.1585,0.026945583,0.026080065,0.36911863,45.00000023,3.43E-07,0.598538513,0.590457971,9.059834233,9.287220415,9.287220415,150.1235993,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.78E-15,150.6970471,0,0,0
0.1605,0.028161609,0.027279931,0.387544607,45.00000025,3.58E-07,0.617534794,0.609454253,9.366900285,9.427810005,9.427810005,152.3961647,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,152.9782933,0,0,0
0.1625,0.02941591,0.02851807,0.406589264,45.00000026,3.74E-07,0.63681251,0.628731969,9.678515606,9.568485335,9.568485335,154.6701159,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,155.2609307,0,0,0
0.1645,0.030709047,0.029795046,0.426261704,45.00000027,3.91E-07,0.656371829,0.648291288,9.994682902,9.709245021,9.709245021,156.9454308,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,157.5449369,0,0,0
0.1665,0.032041585,0.031111423,0.446571032,45.00000028,4.08E-07,0.676212915,0.668132374,10.31540484,9.850087706,9.850087706,159.2220873,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-8.88E-16,159.8302898,0,0,0
0.1685,0.033414087,0.032467764,0.467526361,45.00000029,4.25E-07,0.696335931,0.68825539,10.64068402,9.991012055,9.991012055,161.5000639,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,162.1169679,0,0,0
0.1705,0.034827117,0.033864633,0.489136808,45.0000003,4.43E-07,0.716741035,0.708660494,10.97052304,10.13201675,10.13201675,163.7793392,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,164.4049497,0,0,0
0.1725,0.036281239,0.035302594,0.511411495,45.00000032,4.61E-07,0.737428385,0.729347843,11.30492443,10.27310049,10.27310049,166.0598923,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-1.78E-15,166.6942141,0,0,0
0.1745,0.037777019,0.036782212,0.534359549,45.00000033,4.80E-07,0.758398134,0.750317593,11.64389068,10.41426199,10.41426199,168.3417022,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,168.9847402,0,0,0
0.1765,0.03931502,0.038304053,0.557990103,45.00000034,5.00E-07,0.779650435,0.771569893,11.98742423,10.55549996,10.55549996,170.6247483,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-4.44E-15,171.2765071,0,0,0
0.1785,0.040895809,0.03986868,0.582312292,45.00000036,5.20E-07,0.801185383,0.793104842,12.33552667,10.69681312,10.69681312,172.9090099,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-3.55E-15,173.5694943,0,0,0
0.1805,0.04251995,0.04147666,0.607335255,45.00000037,5.41E-07,0.823002929,0.814922388,12.68819715,10.83811682,10.83811682,175.1931185,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-1.78E-15,175.8623277,0,0,0
0.1825,0.044188009,0.043128558,0.633068127,45.00000039,5.62E-07,0.845103181,0.837022639,13.04543744,10.97943918,10.97943918,177.4775287,0.999048222,-0.030843565,0.030843565,0,4.44E-15,-8.88E-16,178.155464,0,0,0
0.1845,0.045900551,0.044824939,0.659520052,45.0000004,5.84E-07,0.867486259,0.859405717,13.40724948,11.12082252,11.12082252,179.7629246,0.999048222,-0.030843565,0.030843565,0,0,-3.55E-15,180.4495898,0,0,0
0.1865,0.047658143,0.04656637,0.686700174,45.00000042,6.06E-07,0.89015228,0.882071738,13.77363517,11.26226514,11.26226514,182.0492789,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-8.88E-16,182.7446775,0,0,0
0.1885,0.049461349,0.048353415,0.714617643,45.00000043,6.29E-07,0.913101357,0.905020816,14.14459634,11.40376534,11.40376534,184.3365639,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-3.55E-15,185.0406996,0,0,0
0.1905,0.051310737,0.050186642,0.743281611,45.00000045,6.53E-07,0.936333601,0.92825306,14.52013476,11.5453214,11.5453214,186.6247518,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-5.33E-15,187.337628,0,0,0
0.192,0.052728425,0.051592209,0.765274985,45.00000046,6.71E-07,0.953943677,0.945863135,14.80479344,11.68693158,11.68693158,188.9138144,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-4.44E-15,189.6354345,0,0,0
0.194,0.054659718,0.053507341,0.795262914,45.00000048,6.95E-07,0.977259023,0.969178482,15.18167518,11.79317367,11.79317367,190.6311684,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,191.3593485,0,0,0
0.196,0.056637099,0.055468561,0.825995842,45.0000005,7.20E-07,1.000032046,0.991951505,15.5497905,11.52213259,11.52213259,186.2499154,0.999048222,-0.030843565,0.030843565,0,3.55E-15,-8.88E-16,186.9613598,0,0,0
0.198,0.058659484,0.057474785,0.857456227,45.00000052,7.46E-07,1.022262263,1.014181722,15.90913163,11.25084988,11.25084988,181.8647565,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-4.44E-15,182.5594503,0,0,0
0.2,0.060725786,0.059524926,0.889626514,45.00000054,7.72E-07,1.043949201,1.03586866,16.25969089,10.97932814,10.97932814,177.4757339,0.999048222,-0.030843565,0.030843565,0,0,-3.55E-15,178.1536623,0,0,0
0.202,0.062834918,0.061617897,0.922489131,45.00000055,7.99E-07,1.065092387,1.057011846,16.60146067,10.70756996,10.70756996,173.0828893,0.999048222,-0.030843565,0.030843565,0,8.88E-16,-2.66E-15,173.7440378,0,0,0
0.204,0.064985793,0.063752611,0.956026492,45.00000057,8.27E-07,1.085691358,1.077610817,16.93443345,10.43557788,10.43557788,168.6862637,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-2.66E-15,169.3306178,0,0,0
0.206,0.067177321,0.065927977,0.990220995,45.00000059,8.54E-07,1.105745652,1.097665111,17.25860179,10.16335439,10.16335439,164.2858976,0.999048222,-0.030843565,0.030843565,0,1.78E-15,-2.66E-15,164.913443,0,0,0
0.208,0.069408412,0.068142908,1.025055024,45.00000061,8.83E-07,1.125254815,1.117174274,17.57395833,9.890901945,9.890901945,159.8818305,0.999048222,-0.030843565,0.030843565,0,2.66E-15,-2.66E-15,160.4925531,0,0,0
0.209,0.070539505,0.069264381,1.042706317,45.00000062,8.97E-07,1.136910023,1.125747124,17.7282602,11.71923433,8.646114903,155.4042631,0.99904822,-0.03084467,0.030842514,1.17E-06,2.103167493,-0.969951934,156.0679872,0,0,0
0.2105,0.072257823,0.070962467,1.069469575,45.00000064,9.19E-07,1.154121177,1.138303479,17.95509571,11.59100702,8.499749233,153.1993274,0.999048211,-0.030850504,0.030836967,7.40E-06,2.111681407,-0.980263968,153.8545124,-0.004568345,-0.004351569,0.00443827
0.21275,0.074883043,0.07354419,1.110241321,45.00000066,9.52E-07,1.1792749,1.156418385,18.28423221,11.35680674,8.24242777,149.2477607,0.999048182,-0.030868792,0.030819595,2.70E-05,2.123643524,-0.994942327,149.8876545,-0.011504779,-0.010951799,0.011238955
0.216125,0.078924727,0.077490794,1.172749946,45.0000007,1.00E-06,1.215491635,1.181992465,18.75290842,11.00122051,7.86050335,143.3174221,0.999048096,-0.030918116,0.030772803,8.06E-05,2.139989003,-1.015414337,143.9343157,-0.022089734,-0.021006954,0.021757801
0.2211875,0.085208646,0.083564563,1.269351923,45.00000075,1.08E-06,1.266342642,1.216821422,19.39955659,10.45881339,7.296143069,134.4153257,0.999047838,-0.031042727,0.030654831,2.18E-04,2.160828354,-1.042550515,134.997571,-0.038347502,-0.036413778,0.038234268
0.227710304,0.093665815,0.091631768,1.398344281,45.00000082,1.19E-06,1.325572405,1.255581594,20.13288965,9.627112828,6.466585607,121.0477847,0.999047142,-0.031295779,0.030415967,5.02E-04,2.183555723,-1.074924357,121.5777152,-0.063511832,-0.060165113,0.064455545
0.231,0.098071687,0.095790648,1.465121323,45.00000086,1.25E-06,1.352708801,1.272562043,20.46003635,8.529493593,5.421768962,103.7997913,0.99904656,-0.03146429,0.030257274,6.82E-04,2.197236295,-1.101276395,104.2617085,-0.097099385,-0.091681158,0.09745119
0.235934544,0.104842199,0.102128748,1.567219208,45.00000092,1.33E-06,1.391114962,1.296088003,20.91663495,7.967564933,4.902300246,95.09086333,0.999045295,-0.031770069,0.029969887,9.83E-04,2.197341573,-1.107747017,95.51822608,-0.114441008,-0.107866877,0.108041873
0.243336359,0.115341837,0.111845618,1.724434711,45.00000101,1.47E-06,1.445214414,1.32898316,21.55413647,7.596489792,4.635145053,89.97064807,0.999042198,-0.032350027,0.029426516,0.001497783,2.18981657,-1.109600128,90.37633668,-0.140834393,-0.132384255,0.120704624
0.248,0.122156751,0.118088991,1.825832708,45.00000106,1.55E-06,1.477065059,1.348308489,21.92657451,7.017232248,4.257507767,82.28345009,0.999039262,-0.03279117,0.0290145,0.001857577,2.163717487,-1.097174351,82.65620736,-0.181061911,-0.169480833,0.13790592
0.254995461,0.132649999,0.12762012,1.981101615,45.00000115,1.69E-06,1.522658994,1.376710332,22.46299204,6.640569779,4.03150812,77.43589627,0.999032973,-0.033563545,0.028295446,0.002444476,2.137991146,-1.079673632,77.78773396,-0.206659135,-0.192902331,0.14770207
0.264995461,0.148189536,0.141594001,2.209491771,45.00000127,1.88E-06,1.584570248,1.418300244,23.21143375,6.389944116,4.093640633,75.92535543,0.999018796,-0.034898358,0.027058792,0.003372146,2.086867352,-1.040194656,76.26802644,-0.245190525,-0.227877741,0.161010687
0.274995461,0.164326915,0.155991799,2.445258096,45.0000014,2.09E-06,1.642137201,1.461590152,23.93821647,5.98295577,4.234313543,73.76215552,0.998996441,-0.036501801,0.025582008,0.004392063,1.989317107,-0.957550927,74.09255342,-0.300034446,-0.27706416,0.177553983
